customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,tech_support,online_security,paperless_billing,payment_method,num_support_calls,senior_citizen,partner,dependents,churn
CUST-02492,34,Month-to-month,Fiber optic,79.29,2651.53,Yes,Yes,Yes,Electronic check,3,0,No,Yes,0
CUST-02493,11,One year,Fiber optic,99.7,1126.18,No,Yes,Yes,Electronic check,1,0,No,No,0
CUST-02494,17,Two year,Fiber optic,37.02,676.4,No,Yes,Yes,Mailed check,0,0,Yes,No,0
CUST-02495,16,Month-to-month,No,53.17,919.61,Yes,Yes,No,Electronic check,3,0,No,No,1
CUST-02496,20,Month-to-month,DSL,109.08,2227.58,No,No,Yes,Credit card,1,0,No,Yes,0
CUST-02497,48,Two year,DSL,58.57,2747.63,Yes,No,Yes,Credit card,3,0,No,No,0
CUST-02498,72,Month-to-month,DSL,18.0,1308.24,Yes,No,Yes,Credit card,4,1,No,No,0
CUST-02499,12,One year,No,59.93,766.36,No,No,No,Electronic check,2,0,Yes,Yes,0
CUST-02500,42,Month-to-month,No,68.37,2940.17,Yes,No,No,Credit card,3,0,No,No,0
CUST-02501,34,Two year,Fiber optic,18.0,595.92,Yes,No,Yes,Credit card,1,0,No,Yes,0
CUST-02502,20,Month-to-month,Fiber optic,98.35,2103.05,Yes,No,Yes,Credit card,0,0,Yes,No,0
CUST-02503,72,Month-to-month,DSL,47.16,3261.98,No,No,Yes,Mailed check,1,0,Yes,No,0
CUST-02504,5,One year,Fiber optic,73.21,422.92,No,No,Yes,Bank transfer,2,1,No,No,1
CUST-02505,2,Two year,No,59.35,163.78,No,Yes,Yes,Electronic check,0,0,Yes,No,0
CUST-02506,46,Month-to-month,DSL,32.79,1584.75,No,No,Yes,Electronic check,0,0,Yes,Yes,0
CUST-02507,13,Month-to-month,No,38.24,533.56,No,No,No,Electronic check,3,0,Yes,No,0
CUST-02508,45,One year,Fiber optic,41.62,1790.64,Yes,No,No,Credit card,0,0,No,Yes,0
CUST-02509,53,Two year,No,92.14,5113.67,No,No,Yes,Electronic check,2,1,Yes,No,0
CUST-02510,1,Two year,Fiber optic,61.31,123.32,No,No,Yes,Electronic check,1,1,No,No,0
CUST-02511,51,Two year,No,51.95,2610.44,No,No,Yes,Credit card,0,0,No,No,0
CUST-02512,14,Month-to-month,Fiber optic,41.63,654.72,No,No,Yes,Electronic check,0,1,No,No,1
CUST-02513,17,Month-to-month,DSL,94.9,1623.78,No,No,Yes,Credit card,2,0,No,Yes,0
CUST-02514,23,One year,DSL,101.61,2231.19,Yes,No,Yes,Bank transfer,5,0,Yes,Yes,0
CUST-02515,62,Two year,Fiber optic,94.62,6020.78,No,No,Yes,Electronic check,2,0,Yes,No,0
CUST-02516,0,Month-to-month,DSL,77.31,78.36,Yes,No,Yes,Electronic check,2,0,Yes,No,0
CUST-02517,15,Month-to-month,No,72.25,1050.62,No,Yes,No,Mailed check,2,0,No,No,0
CUST-02518,27,One year,Fiber optic,34.6,991.0,Yes,No,Yes,Credit card,2,0,No,No,1
CUST-02519,30,Month-to-month,DSL,58.85,1854.25,Yes,Yes,Yes,Credit card,3,0,Yes,No,1
CUST-02520,28,Month-to-month,Fiber optic,47.9,1443.89,No,No,Yes,Electronic check,1,0,Yes,No,1
CUST-02521,3,Month-to-month,No,19.36,71.07,Yes,Yes,No,Mailed check,5,1,Yes,No,1
CUST-02522,8,One year,DSL,91.43,814.74,No,No,Yes,Mailed check,1,0,No,No,1
CUST-02523,10,One year,Fiber optic,47.6,488.47,No,No,Yes,Bank transfer,1,0,Yes,No,0
CUST-02524,39,Month-to-month,Fiber optic,94.9,3643.84,No,No,No,Electronic check,0,1,Yes,No,0
CUST-02525,7,One year,DSL,87.04,654.38,Yes,No,No,Electronic check,0,1,Yes,No,1
CUST-02526,5,One year,Fiber optic,78.92,458.08,Yes,No,No,Bank transfer,0,0,Yes,No,0
CUST-02527,72,Month-to-month,Fiber optic,80.32,5376.3,Yes,No,Yes,Mailed check,5,0,No,Yes,0
CUST-02528,0,One year,DSL,49.62,46.92,No,Yes,No,Electronic check,1,1,Yes,No,1
CUST-02529,72,Month-to-month,Fiber optic,111.45,7408.81,No,No,No,Bank transfer,0,0,Yes,Yes,0
CUST-02530,27,Month-to-month,Fiber optic,66.08,1801.72,No,Yes,No,Bank transfer,1,0,No,Yes,1
CUST-02531,42,Month-to-month,DSL,72.55,2946.52,No,No,Yes,Mailed check,1,0,Yes,No,1
CUST-02532,8,Month-to-month,Fiber optic,48.77,433.9,No,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-02533,0,Month-to-month,Fiber optic,41.72,40.4,No,No,No,Mailed check,0,0,Yes,No,0
CUST-02534,32,Two year,Fiber optic,76.93,2377.68,Yes,No,No,Bank transfer,1,0,Yes,No,0
CUST-02535,43,One year,DSL,70.44,2837.28,Yes,Yes,No,Credit card,0,0,Yes,No,0
CUST-02536,32,One year,DSL,45.27,1513.33,Yes,No,No,Bank transfer,2,0,Yes,No,0
CUST-02537,3,Month-to-month,DSL,29.04,115.58,Yes,No,Yes,Bank transfer,2,0,No,No,0
CUST-02538,33,Month-to-month,Fiber optic,33.25,1023.03,No,No,Yes,Bank transfer,1,0,Yes,No,1
CUST-02539,35,Month-to-month,Fiber optic,94.9,3581.77,No,No,No,Mailed check,1,1,Yes,No,1
CUST-02540,25,Month-to-month,Fiber optic,49.67,1286.74,No,No,No,Electronic check,1,1,Yes,No,1
CUST-02541,34,Month-to-month,Fiber optic,56.53,1842.18,No,No,No,Electronic check,1,0,Yes,No,0
CUST-02542,44,One year,No,101.26,4675.51,No,No,No,Bank transfer,3,0,Yes,No,0
CUST-02543,22,Two year,Fiber optic,36.95,877.31,No,Yes,Yes,Mailed check,0,0,Yes,Yes,1
CUST-02544,2,Month-to-month,Fiber optic,46.83,138.53,Yes,No,Yes,Mailed check,0,0,No,No,0
CUST-02545,16,Month-to-month,Fiber optic,45.78,803.81,Yes,No,No,Bank transfer,1,0,Yes,No,0
CUST-02546,1,One year,DSL,105.45,190.73,Yes,No,Yes,Electronic check,0,0,No,No,0
CUST-02547,12,Month-to-month,DSL,114.83,1555.15,Yes,No,No,Bank transfer,0,0,Yes,No,1
CUST-02548,12,Two year,DSL,83.79,989.69,No,Yes,No,Mailed check,2,1,Yes,Yes,0
CUST-02549,1,One year,No,84.58,168.54,No,Yes,Yes,Mailed check,2,0,No,Yes,0
CUST-02550,10,Two year,DSL,50.49,528.67,Yes,Yes,No,Electronic check,0,1,No,No,0
CUST-02551,2,Month-to-month,Fiber optic,113.68,308.95,No,No,Yes,Electronic check,3,0,Yes,Yes,1
CUST-02552,39,One year,Fiber optic,71.69,2980.56,No,No,No,Electronic check,1,0,Yes,No,0
CUST-02553,70,Month-to-month,DSL,86.33,5640.94,Yes,No,Yes,Mailed check,3,0,Yes,No,0
CUST-02554,1,One year,DSL,62.36,128.22,Yes,No,No,Mailed check,2,0,Yes,No,1
CUST-02555,72,Month-to-month,DSL,58.3,4041.2,No,No,No,Bank transfer,1,1,No,No,0
CUST-02556,17,Month-to-month,DSL,106.58,1939.88,No,No,Yes,Mailed check,1,0,No,Yes,1
CUST-02557,8,Month-to-month,DSL,78.49,662.71,Yes,No,No,Bank transfer,2,0,No,No,1
CUST-02558,1,Month-to-month,No,101.28,200.03,Yes,No,No,Bank transfer,3,0,Yes,No,0
CUST-02559,16,Two year,DSL,71.38,1237.65,Yes,No,No,Electronic check,2,1,No,No,0
CUST-02560,37,One year,DSL,43.79,1638.94,Yes,No,No,Electronic check,1,0,Yes,Yes,0
CUST-02561,29,One year,Fiber optic,50.42,1430.89,No,Yes,Yes,Electronic check,3,0,No,No,0
CUST-02562,1,Month-to-month,DSL,67.57,126.36,Yes,Yes,Yes,Credit card,1,0,Yes,No,0
CUST-02563,1,One year,No,49.34,91.4,Yes,No,Yes,Credit card,0,1,No,No,0
CUST-02564,12,Month-to-month,Fiber optic,37.31,497.55,Yes,No,No,Electronic check,2,0,Yes,No,0
CUST-02565,8,Two year,DSL,95.04,848.21,No,Yes,Yes,Bank transfer,2,0,No,No,0
CUST-02566,6,Two year,DSL,51.38,351.14,Yes,No,Yes,Credit card,3,0,No,No,0
CUST-02567,7,Month-to-month,Fiber optic,68.45,513.34,Yes,No,Yes,Bank transfer,2,1,No,No,1
CUST-02568,39,Two year,DSL,72.4,2794.82,No,No,Yes,Mailed check,1,0,Yes,No,0
CUST-02569,63,Month-to-month,Fiber optic,50.3,3196.7,No,No,No,Electronic check,2,0,No,Yes,0
CUST-02570,12,Month-to-month,No,101.27,1199.05,Yes,No,Yes,Electronic check,0,0,Yes,Yes,0
CUST-02571,56,Month-to-month,No,37.07,2016.02,Yes,Yes,No,Bank transfer,1,1,Yes,Yes,0
CUST-02572,9,Month-to-month,Fiber optic,71.54,669.56,No,Yes,Yes,Bank transfer,4,0,No,Yes,1
CUST-02573,15,One year,Fiber optic,71.15,1134.96,No,Yes,No,Mailed check,1,0,No,Yes,0
CUST-02574,6,Month-to-month,DSL,63.64,441.44,Yes,No,Yes,Electronic check,2,0,No,Yes,0
CUST-02575,24,Month-to-month,Fiber optic,32.58,769.63,Yes,No,Yes,Credit card,2,0,Yes,Yes,0
CUST-02576,72,One year,Fiber optic,86.77,5740.34,Yes,No,Yes,Credit card,4,0,No,Yes,0
CUST-02577,22,One year,DSL,83.59,1783.03,No,No,Yes,Electronic check,1,0,No,Yes,0
CUST-02578,10,Two year,Fiber optic,48.11,488.99,No,No,Yes,Electronic check,2,0,Yes,No,0
CUST-02579,25,One year,Fiber optic,82.69,2118.25,No,Yes,Yes,Mailed check,0,0,No,No,0
CUST-02580,3,One year,No,74.37,275.29,No,Yes,Yes,Electronic check,2,0,No,No,0
CUST-02581,52,Month-to-month,No,32.98,1699.61,No,No,Yes,Electronic check,2,0,No,No,0
CUST-02582,16,Month-to-month,DSL,43.65,736.25,No,No,No,Electronic check,2,0,Yes,No,0
CUST-02583,14,Month-to-month,No,93.46,1446.67,No,No,Yes,Credit card,2,0,No,Yes,0
CUST-02584,21,Month-to-month,Fiber optic,72.74,1499.07,No,No,No,Credit card,1,0,Yes,No,0
CUST-02585,23,One year,Fiber optic,50.89,1133.28,Yes,No,No,Electronic check,4,0,Yes,No,0
CUST-02586,1,Month-to-month,Fiber optic,43.54,80.64,No,No,Yes,Credit card,5,0,No,No,1
CUST-02587,27,One year,DSL,52.12,1392.32,No,Yes,Yes,Bank transfer,3,1,Yes,No,1
CUST-02588,6,Month-to-month,No,53.89,376.24,No,No,Yes,Electronic check,0,0,No,Yes,1
CUST-02589,30,Month-to-month,DSL,43.85,1360.41,Yes,Yes,Yes,Credit card,2,0,Yes,No,0
CUST-02590,41,Month-to-month,No,21.46,839.71,No,Yes,No,Bank transfer,2,0,No,No,0
CUST-02591,39,Two year,DSL,93.5,3439.62,No,Yes,Yes,Credit card,0,0,No,No,0
CUST-02592,19,One year,Fiber optic,89.27,1727.02,No,No,Yes,Mailed check,3,0,No,Yes,1
CUST-02593,17,Two year,Fiber optic,33.17,550.0,Yes,No,Yes,Mailed check,0,0,No,Yes,0
CUST-02594,3,Month-to-month,Fiber optic,68.41,279.64,No,No,No,Electronic check,3,0,No,No,1
CUST-02595,35,Two year,Fiber optic,42.44,1394.28,Yes,No,No,Mailed check,0,0,No,No,0
CUST-02596,7,Month-to-month,DSL,58.46,473.67,No,Yes,No,Bank transfer,1,1,Yes,Yes,0
CUST-02597,16,Month-to-month,Fiber optic,56.38,868.75,No,No,No,Credit card,2,0,No,No,0
CUST-02598,8,Two year,DSL,54.3,498.99,Yes,No,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-02599,3,Month-to-month,DSL,115.07,457.55,Yes,No,Yes,Electronic check,2,0,Yes,Yes,1
CUST-02600,23,One year,Fiber optic,53.99,1228.84,No,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-02601,1,Month-to-month,DSL,44.79,86.07,Yes,No,Yes,Credit card,2,0,Yes,No,0
CUST-02602,33,One year,DSL,45.94,1563.59,No,Yes,Yes,Mailed check,6,0,Yes,No,0
CUST-02603,9,Two year,Fiber optic,91.09,845.17,No,No,Yes,Electronic check,3,0,Yes,No,1
CUST-02604,0,Month-to-month,No,23.7,24.5,Yes,No,Yes,Credit card,0,1,Yes,No,1
CUST-02605,17,One year,DSL,45.93,803.95,No,No,Yes,Credit card,3,0,Yes,Yes,0
CUST-02606,1,Month-to-month,DSL,101.17,205.18,Yes,Yes,No,Bank transfer,0,0,Yes,Yes,1
CUST-02607,7,One year,No,71.1,555.15,No,Yes,No,Electronic check,0,1,Yes,No,0
CUST-02608,29,Month-to-month,No,69.8,2026.66,Yes,Yes,Yes,Mailed check,5,0,Yes,Yes,0
CUST-02609,1,Month-to-month,No,118.3,229.61,No,No,Yes,Bank transfer,1,0,Yes,Yes,1
CUST-02610,43,Month-to-month,Fiber optic,71.16,2988.48,No,No,Yes,Credit card,1,0,Yes,No,0
CUST-02611,0,Month-to-month,Fiber optic,47.3,47.77,No,No,No,Credit card,2,1,Yes,No,1
CUST-02612,6,Two year,Fiber optic,57.95,416.57,Yes,No,No,Mailed check,0,0,No,Yes,0
CUST-02613,32,Month-to-month,Fiber optic,36.61,1242.15,Yes,Yes,Yes,Credit card,2,0,Yes,No,1
CUST-02614,9,Month-to-month,No,96.4,885.12,No,Yes,Yes,Electronic check,2,0,No,Yes,0
CUST-02615,2,Month-to-month,DSL,79.36,241.46,No,Yes,Yes,Electronic check,0,0,Yes,Yes,0
CUST-02616,10,Month-to-month,Fiber optic,93.11,952.51,Yes,No,Yes,Mailed check,1,1,Yes,No,0
CUST-02617,7,One year,Fiber optic,95.32,687.7,Yes,No,No,Credit card,2,0,Yes,No,1
CUST-02618,44,Two year,Fiber optic,54.64,2314.51,Yes,No,Yes,Electronic check,3,0,Yes,Yes,0
CUST-02619,9,Month-to-month,DSL,41.38,390.6,No,No,No,Electronic check,1,1,Yes,No,1
CUST-02620,37,Two year,DSL,63.71,2472.95,Yes,Yes,Yes,Credit card,0,0,No,No,0
CUST-02621,53,One year,No,43.18,2358.21,Yes,Yes,No,Electronic check,1,0,No,No,0
CUST-02622,13,Month-to-month,No,69.12,883.2,Yes,No,Yes,Electronic check,2,0,Yes,No,1
CUST-02623,57,One year,Fiber optic,93.3,5134.85,No,No,Yes,Bank transfer,3,1,Yes,Yes,0
CUST-02624,11,Month-to-month,Fiber optic,60.8,684.14,Yes,Yes,No,Bank transfer,1,0,Yes,No,1
CUST-02625,72,One year,Fiber optic,68.75,4965.14,No,Yes,No,Mailed check,3,0,Yes,Yes,0
CUST-02626,2,Two year,Fiber optic,62.65,184.42,Yes,No,No,Credit card,3,1,No,Yes,0
CUST-02627,27,Month-to-month,No,85.07,2386.34,No,No,No,Electronic check,3,0,No,No,0
CUST-02628,16,Two year,DSL,48.31,851.34,No,Yes,No,Credit card,1,0,Yes,Yes,0
CUST-02629,11,One year,DSL,18.0,208.04,Yes,No,Yes,Bank transfer,2,1,No,No,0
CUST-02630,24,Month-to-month,DSL,76.77,1916.16,Yes,Yes,No,Mailed check,3,0,No,No,1
CUST-02631,29,One year,Fiber optic,89.7,2792.59,No,No,No,Credit card,2,0,No,No,0
CUST-02632,0,Month-to-month,Fiber optic,76.16,74.73,No,Yes,Yes,Electronic check,1,0,Yes,No,1
CUST-02633,4,Two year,DSL,48.99,231.78,No,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-02634,29,One year,DSL,36.62,1055.13,Yes,Yes,No,Credit card,1,0,No,No,0
CUST-02635,26,Month-to-month,Fiber optic,77.36,2116.27,No,Yes,No,Electronic check,0,0,No,No,0
CUST-02636,72,Month-to-month,DSL,68.54,5043.46,No,No,Yes,Electronic check,1,0,No,No,1
CUST-02637,34,One year,No,61.86,2191.65,No,No,No,Mailed check,3,1,No,No,0
CUST-02638,72,Month-to-month,Fiber optic,110.56,8163.65,No,No,No,Electronic check,0,0,Yes,Yes,0
CUST-02639,29,Month-to-month,DSL,41.33,1287.1,No,No,Yes,Credit card,1,0,No,No,1
CUST-02640,8,Month-to-month,Fiber optic,109.38,998.79,Yes,No,No,Credit card,1,0,Yes,No,0
CUST-02641,2,Month-to-month,DSL,65.79,202.96,Yes,Yes,Yes,Mailed check,3,0,Yes,No,1
CUST-02642,36,Month-to-month,DSL,19.11,697.21,No,No,Yes,Mailed check,1,0,No,No,1
CUST-02643,24,Month-to-month,No,60.52,1507.89,No,No,Yes,Mailed check,0,0,Yes,No,0
CUST-02644,1,Month-to-month,Fiber optic,88.99,186.02,Yes,Yes,No,Electronic check,1,1,No,No,1
CUST-02645,10,One year,Fiber optic,55.87,633.34,No,No,Yes,Electronic check,1,0,Yes,Yes,1
CUST-02646,72,Month-to-month,Fiber optic,28.13,2087.59,No,No,No,Electronic check,0,0,Yes,No,0
CUST-02647,16,Month-to-month,Fiber optic,60.89,1038.06,Yes,Yes,Yes,Mailed check,2,1,Yes,No,1
CUST-02648,13,Month-to-month,DSL,43.57,581.79,Yes,No,No,Bank transfer,1,0,No,Yes,1
CUST-02649,14,One year,No,77.3,1138.88,No,No,No,Credit card,1,1,Yes,No,0
CUST-02650,5,Month-to-month,Fiber optic,84.33,459.57,Yes,Yes,No,Bank transfer,3,0,Yes,No,0
CUST-02651,11,Month-to-month,Fiber optic,38.59,445.68,Yes,Yes,No,Bank transfer,5,0,No,No,1
CUST-02652,11,Month-to-month,Fiber optic,47.35,520.92,Yes,No,No,Electronic check,1,0,Yes,No,0
CUST-02653,1,Two year,DSL,83.92,169.4,Yes,Yes,Yes,Credit card,3,1,Yes,Yes,1
CUST-02654,35,One year,Fiber optic,43.53,1620.12,No,Yes,Yes,Credit card,1,0,No,No,0
CUST-02655,12,One year,Fiber optic,37.95,456.9,No,No,Yes,Credit card,0,0,Yes,Yes,0
CUST-02656,41,One year,DSL,35.53,1398.03,No,No,No,Electronic check,3,0,No,No,0
CUST-02657,45,One year,Fiber optic,73.8,3491.71,No,Yes,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-02658,5,Month-to-month,DSL,72.73,431.09,No,No,Yes,Bank transfer,0,0,Yes,No,0
CUST-02659,25,One year,DSL,47.9,1230.76,Yes,No,No,Electronic check,0,0,Yes,No,0
CUST-02660,15,Month-to-month,Fiber optic,65.13,1025.86,Yes,Yes,No,Credit card,1,0,Yes,No,0
CUST-02661,50,One year,DSL,103.18,4908.24,No,No,No,Electronic check,1,0,No,No,0
CUST-02662,5,One year,DSL,40.65,228.41,No,No,Yes,Electronic check,1,0,No,No,0
CUST-02663,27,Month-to-month,DSL,18.0,525.39,Yes,Yes,Yes,Mailed check,3,0,Yes,No,0
CUST-02664,22,Month-to-month,Fiber optic,76.38,1771.71,Yes,No,Yes,Electronic check,1,0,Yes,No,1
CUST-02665,8,Month-to-month,Fiber optic,62.24,511.74,No,No,Yes,Credit card,0,0,Yes,Yes,0
CUST-02666,3,One year,No,47.25,176.42,Yes,No,Yes,Mailed check,1,1,No,No,0
CUST-02667,25,One year,DSL,81.3,2101.26,No,No,Yes,Mailed check,1,0,No,No,0
CUST-02668,32,Two year,Fiber optic,85.98,2674.25,Yes,No,Yes,Bank transfer,1,1,Yes,No,0
CUST-02669,9,Month-to-month,Fiber optic,18.0,168.8,Yes,Yes,Yes,Electronic check,3,1,Yes,No,0
CUST-02670,24,One year,Fiber optic,48.69,1132.47,No,No,Yes,Bank transfer,1,0,No,Yes,0
CUST-02671,12,One year,Fiber optic,120.0,1447.46,No,No,Yes,Bank transfer,1,0,No,Yes,0
CUST-02672,29,Two year,DSL,79.59,2368.6,No,No,No,Mailed check,1,1,Yes,No,0
CUST-02673,5,Month-to-month,Fiber optic,81.9,509.03,Yes,No,No,Credit card,2,0,Yes,Yes,0
CUST-02674,53,Month-to-month,Fiber optic,94.32,4859.85,No,No,No,Bank transfer,1,0,No,Yes,0
CUST-02675,8,One year,DSL,65.43,540.72,No,No,Yes,Bank transfer,1,0,No,Yes,1
CUST-02676,11,One year,Fiber optic,84.92,936.14,Yes,Yes,No,Credit card,1,0,Yes,Yes,0
CUST-02677,1,Two year,DSL,82.95,172.54,Yes,Yes,No,Bank transfer,1,0,Yes,Yes,0
CUST-02678,2,Month-to-month,DSL,78.48,230.57,Yes,Yes,Yes,Mailed check,3,0,No,No,1
CUST-02679,17,Month-to-month,Fiber optic,56.95,994.29,No,Yes,Yes,Electronic check,1,1,No,No,1
CUST-02680,7,Two year,DSL,69.3,573.03,No,No,Yes,Bank transfer,1,1,No,Yes,0
CUST-02681,43,Month-to-month,DSL,50.29,2159.8,Yes,Yes,No,Credit card,1,0,Yes,No,0
CUST-02682,0,One year,Fiber optic,65.32,63.5,Yes,Yes,Yes,Mailed check,3,0,No,Yes,0
CUST-02683,11,Month-to-month,Fiber optic,35.79,446.23,Yes,Yes,No,Electronic check,3,0,No,No,0
CUST-02684,9,Month-to-month,DSL,45.23,439.26,No,No,Yes,Mailed check,1,0,Yes,No,0
CUST-02685,0,One year,No,57.94,55.54,Yes,No,No,Bank transfer,0,0,Yes,Yes,0
CUST-02686,3,One year,DSL,41.41,163.53,Yes,No,No,Electronic check,1,0,Yes,No,0
CUST-02687,12,Month-to-month,Fiber optic,52.37,712.53,No,Yes,No,Credit card,3,0,No,No,0
CUST-02688,16,Month-to-month,DSL,60.9,1081.45,No,No,Yes,Credit card,3,0,No,Yes,0
CUST-02689,12,Two year,Fiber optic,75.06,991.72,Yes,Yes,Yes,Mailed check,0,0,No,No,0
CUST-02690,18,Month-to-month,DSL,88.73,1643.54,No,Yes,No,Electronic check,3,0,Yes,No,1
CUST-02691,21,Two year,DSL,53.41,1212.88,Yes,No,No,Bank transfer,4,0,Yes,No,0
CUST-02692,0,Month-to-month,DSL,98.38,94.73,No,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-02693,14,One year,No,88.47,1321.77,No,Yes,No,Mailed check,2,1,Yes,No,0
CUST-02694,72,Two year,DSL,77.6,5250.78,No,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-02695,17,One year,DSL,68.84,1238.12,No,Yes,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-02696,27,Month-to-month,Fiber optic,72.98,1923.73,Yes,No,Yes,Electronic check,1,0,No,No,1
CUST-02697,8,One year,No,94.68,865.55,No,No,No,Credit card,1,0,Yes,Yes,0
CUST-02698,35,Month-to-month,No,95.59,3310.84,Yes,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-02699,35,Month-to-month,Fiber optic,98.37,3398.82,Yes,No,No,Credit card,2,0,No,No,0
CUST-02700,17,Two year,DSL,66.03,1202.79,No,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-02701,72,One year,Fiber optic,78.87,5549.08,No,No,No,Electronic check,0,0,No,No,0
CUST-02702,3,One year,DSL,98.59,397.16,No,No,No,Mailed check,1,0,Yes,No,0
CUST-02703,0,Month-to-month,DSL,49.41,50.81,Yes,No,Yes,Electronic check,3,1,Yes,Yes,0
CUST-02704,35,Month-to-month,Fiber optic,57.04,1890.26,No,No,Yes,Electronic check,1,1,No,No,0
CUST-02705,39,Month-to-month,No,65.4,2542.37,Yes,Yes,No,Bank transfer,2,0,Yes,Yes,0
CUST-02706,3,One year,Fiber optic,87.49,364.57,No,No,No,Bank transfer,2,0,Yes,No,0
CUST-02707,7,One year,DSL,87.88,718.39,Yes,No,Yes,Electronic check,1,0,Yes,No,1
CUST-02708,0,Month-to-month,DSL,59.23,61.96,Yes,Yes,Yes,Mailed check,2,0,No,No,1
CUST-02709,8,Two year,Fiber optic,27.28,252.65,Yes,No,Yes,Mailed check,2,0,Yes,No,0
CUST-02710,35,Month-to-month,Fiber optic,71.15,2424.45,No,No,Yes,Electronic check,0,0,Yes,Yes,0
CUST-02711,17,Month-to-month,Fiber optic,42.04,701.38,Yes,No,Yes,Credit card,2,0,Yes,No,0
CUST-02712,10,Month-to-month,DSL,27.75,284.37,No,No,No,Electronic check,2,0,No,Yes,1
CUST-02713,11,Month-to-month,DSL,33.4,373.76,Yes,No,Yes,Electronic check,4,0,No,No,0
CUST-02714,0,Month-to-month,Fiber optic,73.16,66.68,Yes,No,Yes,Electronic check,2,0,Yes,No,1
CUST-02715,8,Two year,Fiber optic,99.03,923.37,Yes,Yes,No,Electronic check,0,0,No,No,0
CUST-02716,24,Month-to-month,Fiber optic,65.97,1608.65,No,Yes,Yes,Credit card,1,1,No,No,1
CUST-02717,72,Two year,DSL,70.28,4695.33,Yes,Yes,No,Electronic check,3,0,No,No,0
CUST-02718,45,Month-to-month,DSL,94.57,4412.85,Yes,No,No,Bank transfer,0,0,Yes,No,0
CUST-02719,0,Two year,Fiber optic,26.39,25.04,No,Yes,Yes,Mailed check,0,0,Yes,Yes,0
CUST-02720,54,One year,DSL,78.0,3906.71,Yes,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-02721,36,Two year,Fiber optic,64.71,2222.99,No,No,Yes,Credit card,2,0,No,No,0
CUST-02722,36,Month-to-month,No,79.15,2924.55,Yes,No,Yes,Credit card,0,0,No,Yes,0
CUST-02723,14,One year,No,52.91,808.81,No,No,Yes,Electronic check,1,0,No,Yes,0
CUST-02724,12,Two year,DSL,44.55,543.27,Yes,No,No,Credit card,0,0,Yes,No,0
CUST-02725,8,Month-to-month,No,68.51,608.3,No,No,Yes,Mailed check,2,0,No,Yes,0
CUST-02726,1,Month-to-month,No,106.23,191.24,No,Yes,No,Mailed check,1,0,No,No,0
CUST-02727,6,Month-to-month,No,86.52,570.37,No,Yes,Yes,Bank transfer,1,1,Yes,Yes,0
CUST-02728,6,Two year,DSL,52.31,339.53,No,No,No,Credit card,0,0,No,No,0
CUST-02729,15,Month-to-month,Fiber optic,31.48,459.1,No,No,No,Electronic check,0,0,Yes,Yes,0
CUST-02730,33,Month-to-month,Fiber optic,22.95,758.91,Yes,Yes,No,Bank transfer,0,1,Yes,Yes,0
CUST-02731,15,Month-to-month,Fiber optic,97.9,1558.02,Yes,No,Yes,Electronic check,0,0,No,No,0
CUST-02732,1,Month-to-month,DSL,41.12,74.59,No,No,Yes,Mailed check,1,0,No,No,1
CUST-02733,72,Two year,Fiber optic,56.86,3821.56,No,No,Yes,Credit card,1,0,No,No,0
CUST-02734,68,Month-to-month,Fiber optic,98.03,7033.58,Yes,No,No,Mailed check,1,0,No,Yes,0
CUST-02735,36,One year,DSL,24.65,851.37,No,No,No,Electronic check,1,0,Yes,Yes,0
CUST-02736,72,Two year,Fiber optic,102.31,7573.18,Yes,No,Yes,Mailed check,0,0,Yes,No,0
CUST-02737,18,Month-to-month,DSL,58.66,1128.09,No,No,No,Bank transfer,1,0,No,No,0
CUST-02738,72,One year,No,36.29,2512.04,No,No,No,Mailed check,2,0,Yes,No,0
CUST-02739,1,Month-to-month,DSL,58.82,109.48,No,No,Yes,Electronic check,1,0,No,No,1
CUST-02740,10,One year,DSL,46.94,483.6,Yes,No,Yes,Mailed check,0,0,No,No,0
CUST-02741,6,Month-to-month,DSL,76.02,524.1,No,Yes,No,Credit card,1,0,No,No,0
CUST-02742,5,One year,DSL,48.8,280.26,No,No,Yes,Bank transfer,2,1,Yes,No,0
CUST-02743,3,Month-to-month,Fiber optic,18.0,70.15,Yes,No,No,Bank transfer,1,0,Yes,Yes,0
CUST-02744,23,Month-to-month,No,59.49,1458.8,No,Yes,No,Bank transfer,2,0,No,No,0
CUST-02745,36,One year,Fiber optic,31.09,1121.97,No,Yes,Yes,Electronic check,1,0,Yes,No,1
CUST-02746,20,Month-to-month,Fiber optic,70.11,1544.87,Yes,Yes,No,Bank transfer,0,0,No,No,0
CUST-02747,3,One year,DSL,35.32,141.26,Yes,Yes,Yes,Mailed check,1,1,Yes,No,0
